rental_id,date,hour,minute,user_id,station_id,duration_minutes
R002909,2017-01-03,3,4,U0656,S085,49
R002910,2017-01-03,3,36,U0746,S021,38
R002911,2017-01-03,3,5,U0914,S042,43
R002912,2017-01-03,3,35,U0962,S067,33
R002913,2017-01-03,3,49,U0101,S061,22
R002914,2017-01-03,3,7,U0777,S084,45
R002915,2017-01-03,3,34,U0498,S077,23
R002916,2017-01-03,3,10,U0835,S054,19
R002917,2017-01-03,3,51,U0693,S100,35
R002918,2017-01-03,3,32,U0332,S093,41
R002919,2017-01-03,3,54,U0779,S035,24
R002920,2017-01-03,3,54,U0001,S030,24
R002921,2017-01-03,3,5,U0422,S034,52
R002922,2017-01-03,3,36,U0716,S061,34
R002923,2017-01-03,3,59,U0448,S039,51
R002924,2017-01-03,3,29,U0587,S048,27
R002925,2017-01-03,3,39,U0684,S019,50
R002926,2017-01-03,3,41,U0297,S040,20
R002927,2017-01-03,3,12,U0349,S043,43
R002928,2017-01-03,3,48,U0562,S094,30
R002929,2017-01-03,3,4,U0542,S046,35
R002930,2017-01-03,3,49,U0568,S096,51
R002931,2017-01-03,3,43,U0304,S041,49
R002932,2017-01-03,3,27,U0723,S058,57
R002933,2017-01-03,3,52,U0321,S040,31
R002934,2017-01-03,3,17,U0445,S055,50
R002935,2017-01-03,3,29,U0933,S073,48
R002936,2017-01-03,3,28,U0292,S051,33
R002937,2017-01-03,3,56,U0550,S098,59
R002938,2017-01-03,3,56,U0296,S054,16
R002939,2017-01-03,3,47,U0734,S001,23
R002940,2017-01-03,3,9,U0999,S098,19
R002941,2017-01-03,3,41,U0870,S052,59
R002942,2017-01-03,3,21,U0510,S008,60
R002943,2017-01-03,3,4,U0675,S053,35
R002944,2017-01-03,3,11,U0760,S046,38
R002945,2017-01-03,3,41,U0101,S083,43
R002946,2017-01-03,3,36,U0309,S018,28
R002947,2017-01-03,3,21,U0829,S059,26
R002948,2017-01-03,4,42,U0501,S052,17
R002949,2017-01-03,4,45,U0581,S026,18
R002950,2017-01-03,4,6,U0749,S027,53
R002951,2017-01-03,4,30,U0016,S099,28
R002952,2017-01-03,4,31,U0450,S049,57
R002953,2017-01-03,4,47,U0489,S076,33
R002954,2017-01-03,4,53,U0014,S016,38
R002955,2017-01-03,4,54,U0676,S012,54
R002956,2017-01-03,4,36,U0023,S023,41
R002957,2017-01-03,4,12,U0007,S065,25
R002958,2017-01-03,4,8,U0394,S075,41
R002959,2017-01-03,4,14,U0345,S093,26
R002960,2017-01-03,4,32,U0473,S067,26
R002961,2017-01-03,4,8,U0262,S016,48
R002962,2017-01-03,4,51,U0282,S021,24
R002963,2017-01-03,4,9,U0912,S097,57
R002964,2017-01-03,4,14,U0237,S027,26
R002965,2017-01-03,4,42,U0531,S016,38
R002966,2017-01-03,4,5,U0933,S063,22
R002967,2017-01-03,4,47,U0786,S095,25
R002968,2017-01-03,4,6,U0730,S078,16
R002969,2017-01-03,4,45,U0352,S046,46
R002970,2017-01-03,4,25,U0828,S096,28
R002971,2017-01-03,4,18,U0878,S041,34
R002972,2017-01-03,4,56,U0633,S054,40
R002973,2017-01-03,4,39,U0575,S025,55
R002974,2017-01-03,4,6,U0265,S027,38
R002975,2017-01-03,4,15,U0206,S012,31
R002976,2017-01-03,4,14,U0830,S065,54
R002977,2017-01-03,4,16,U0253,S047,35
R002978,2017-01-03,4,11,U0223,S062,16
R002979,2017-01-03,4,46,U0509,S033,16
R002980,2017-01-03,4,42,U0195,S066,36
R002981,2017-01-03,4,19,U0123,S015,16
R002982,2017-01-03,4,21,U0029,S059,45
R002983,2017-01-03,4,45,U0585,S003,17
R002984,2017-01-03,4,29,U0074,S001,24
R002985,2017-01-03,4,42,U0836,S049,41
R002986,2017-01-03,4,37,U0229,S054,17
R002987,2017-01-03,4,33,U0594,S052,49
R002988,2017-01-03,4,33,U0388,S013,39
R002989,2017-01-03,4,36,U0059,S046,53
R002990,2017-01-03,4,56,U0347,S047,48
R002991,2017-01-03,4,17,U0518,S040,25
R002992,2017-01-03,4,48,U0979,S009,25
R002993,2017-01-03,4,57,U0247,S056,21
R002994,2017-01-03,4,8,U0703,S084,15
R002995,2017-01-03,4,20,U0224,S039,37
R002996,2017-01-03,4,27,U0219,S030,29
R002997,2017-01-03,4,23,U0507,S090,20
R002998,2017-01-03,4,42,U0177,S011,41
R002999,2017-01-03,4,9,U0475,S084,19
